835	5.51439	 68.1315	20
836	5.45872	 68.1967	20
837	5.4037	 68.2612	20
838	5.34934	 68.3248	20
839	5.29562	 68.3875	20
840	5.24253	 68.4494	20
841	5.19008	 68.5106	20
842	5.13826	 68.5709	20
843	5.08705	 68.6304	20
844	5.03646	 68.6892	20
845	4.98647	 68.7471	20
846	4.93709	 68.8043	20
847	4.8883	 68.8608	20
848	4.7919	 68.9722	20
849	4.69781	 69.0807	20
850	4.606	 69.1863	20
851	4.51643	 69.2891	20
852	4.42905	 69.3892	20
853	4.34382	 69.4867	20
854	4.2607	 69.5815	20
855	4.17963	 69.6739	20
856	4.10058	 69.7638	20
857	4.02349	 69.8512	20
858	3.94833	 69.9364	20
859	3.87506	 70.0193	20
860	3.80362	 70.1	20
861	3.73398	 70.1785	20
862	3.6661	 70.255	20
863	3.59993	 70.3293	20
864	3.53545	 70.4017	20
865	3.4726	 70.4722	20
866	3.41136	 70.5408	20
867	3.35168	 70.6075	20
868	3.29353	 70.6724	20
869	3.23687	 70.7356	20
870	3.18166	 70.7971	20
871	3.12788	 70.8569	20
872	3.07549	 70.9152	20
873	3.02444	 70.9718	20
874	2.92501	 71.0821	20
875	2.83067	 71.1864	20
876	2.74129	 71.2851	20
877	2.65656	 71.3784	20
878	2.57628	 71.4667	20
879	2.50023	 71.5502	20
880	2.42818	 71.6292	20
881	2.35993	 71.7039	20
882	2.29531	 71.7745	20
883	2.23411	 71.8413	20
884	2.17616	 71.9045	20
885	2.12131	 71.9643	20
886	2.06938	 72.0207	20
